Customer_ID,Gender,Age,Browsing_Time,Purchase_Amount,Number_of_Items,Discount_Applied,Total_Transactions,Category,Satisfaction_Score
2880,Female,61,77.66,14.35,8,42,14,Electronics,5
2881,Female,68,78.44,54.76,5,44,25,Electronics,3
2882,Male,58,104.15,250.63,5,0,34,Home & Kitchen,5
2883,Male,24,107.38,346.53,2,10,24,Beauty,5
2884,Male,31,110.46,170.69,5,42,38,Electronics,2
2885,Female,46,12.29,349.27,7,39,23,Beauty,2
2886,Male,36,65.75,350.82,2,21,5,Home & Kitchen,3
2887,Female,36,89.12,353.45,6,34,44,Books,2
2888,Female,19,91.07,248.8,7,43,36,Home & Kitchen,1
2889,Male,58,73.2,457.87,5,5,24,Clothing,4
2890,Male,62,20.85,247.15,9,27,36,Books,1
2891,Female,32,95.89,227.88,4,30,5,Books,1
2892,Male,20,86.69,103.69,1,7,39,Books,5
2893,Female,28,11.25,157.29,8,4,6,Home & Kitchen,4
2894,Male,63,56.19,25.96,8,41,45,Clothing,5
2895,Male,47,21.7,318.6,7,47,36,Beauty,2
2896,Male,57,41.16,128.03,8,43,45,Home & Kitchen,2
2897,Female,35,3.15,155.56,2,16,4,Electronics,4
2898,Male,68,48.64,386.55,3,37,10,Electronics,3
2899,Female,65,66.44,166.97,9,8,1,Home & Kitchen,2
2900,Female,19,74.73,124.89,1,9,21,Beauty,1
2901,Female,49,79.96,88.68,8,19,40,Electronics,4
2902,Female,25,100.52,388.55,8,13,39,Beauty,4
2903,Male,39,26.64,69.2,7,13,37,Books,2
2904,Female,23,15.34,229.61,5,25,3,Home & Kitchen,2
2905,Female,29,102.33,255.93,4,28,47,Books,5
2906,Male,64,19.64,345.26,6,48,31,Electronics,5
2907,Female,57,117.0,318.48,1,26,27,Beauty,1
2908,Male,53,101.26,406.31,5,24,17,Books,4
2909,Female,32,60.6,27.15,4,15,23,Electronics,3
2910,Male,45,117.79,151.74,4,35,13,Clothing,3
2911,Female,69,12.59,143.67,7,33,47,Books,4
2912,Male,66,37.06,77.28,9,15,27,Clothing,1
2913,Female,62,76.95,148.14,8,32,20,Clothing,5
2914,Female,35,42.65,158.33,8,2,46,Electronics,5
2915,Male,19,111.48,263.33,5,22,13,Home & Kitchen,5
2916,Male,30,8.81,333.53,6,10,44,Beauty,3
2917,Male,62,66.38,193.64,2,47,24,Electronics,3
2918,Male,32,71.31,361.14,3,17,41,Books,1
2919,Female,37,78.67,171.4,5,46,3,Beauty,3
2920,Female,46,31.42,148.69,2,40,43,Home & Kitchen,2
2921,Male,59,44.38,272.89,3,43,10,Electronics,3
2922,Female,46,101.4,16.74,4,28,1,Home & Kitchen,5
2923,Male,20,24.2,44.5,6,49,49,Books,1
2924,Male,36,99.4,211.89,5,4,13,Electronics,4
2925,Female,20,67.96,471.74,4,23,14,Books,4
2926,Female,31,91.7,362.15,2,28,33,Beauty,1
2927,Female,57,85.92,48.62,5,28,2,Beauty,2
2928,Female,21,25.69,423.93,5,25,2,Home & Kitchen,4
2929,Female,69,68.69,367.49,7,39,39,Home & Kitchen,5
2930,Female,28,104.26,307.42,1,2,41,Beauty,4
2931,Female,48,52.42,411.05,4,1,31,Clothing,4
2932,Male,60,116.02,205.03,5,24,4,Beauty,5
2933,Male,49,54.81,114.64,8,18,34,Electronics,3
2934,Male,44,17.99,258.45,8,39,19,Books,2
2935,Male,47,47.34,276.68,1,1,37,Beauty,5
2936,Male,60,114.25,271.47,5,18,9,Beauty,5
2937,Female,19,39.05,284.71,1,0,24,Books,1
2938,Male,66,104.3,474.61,1,26,13,Books,2
2939,Male,26,105.87,451.61,2,44,44,Electronics,3
2940,Male,45,42.67,438.48,2,48,30,Books,5
2941,Male,48,10.91,401.7,9,34,19,Home & Kitchen,3
2942,Male,51,87.22,472.0,4,40,41,Beauty,5
2943,Male,32,38.07,53.75,3,4,10,Books,5
2944,Male,65,94.17,136.24,1,37,42,Electronics,1
2945,Female,42,53.68,250.05,2,3,44,Books,4
2946,Female,53,58.75,424.03,6,16,14,Beauty,2
2947,Male,25,93.57,255.06,9,20,40,Clothing,1
2948,Female,26,46.5,375.28,5,47,48,Books,3
2949,Female,54,53.73,73.79,4,30,49,Home & Kitchen,5
2950,Female,65,45.77,129.94,5,47,20,Beauty,5
2951,Female,62,44.71,367.23,9,21,4,Electronics,2
2952,Male,56,63.59,86.54,7,10,38,Beauty,1
2953,Female,49,97.25,178.92,8,33,44,Clothing,1
2954,Female,69,44.05,136.11,4,48,39,Electronics,3
2955,Female,34,63.39,178.18,8,14,5,Clothing,1
2956,Male,52,80.82,355.62,6,49,42,Clothing,1
2957,Male,54,33.06,187.08,5,9,32,Home & Kitchen,4
2958,Male,36,34.03,279.86,7,37,6,Books,2
2959,Male,61,112.08,54.47,6,31,14,Home & Kitchen,1
2960,Male,46,87.1,403.48,3,47,6,Home & Kitchen,3
2961,Male,24,69.69,188.09,5,30,14,Home & Kitchen,5
2962,Male,45,78.08,326.02,9,36,12,Electronics,1
2963,Female,26,4.49,364.07,7,43,27,Books,1
2964,Female,45,74.55,108.78,4,27,26,Books,5
2965,Female,23,61.63,442.91,7,30,12,Electronics,4
2966,Male,46,65.94,310.03,5,5,8,Home & Kitchen,2
2967,Male,34,43.77,217.22,2,13,10,Home & Kitchen,4
2968,Male,33,10.7,95.26,6,22,16,Clothing,3
2969,Male,40,24.01,471.44,7,15,26,Clothing,1
2970,Male,48,114.14,378.76,8,24,8,Beauty,4
2971,Female,20,49.64,107.97,6,38,41,Clothing,2
2972,Female,38,56.54,172.17,8,1,45,Books,3
2973,Male,43,7.27,405.79,7,37,29,Electronics,4
2974,Male,53,5.47,349.36,2,40,20,Home & Kitchen,1
2975,Male,59,86.34,384.06,6,38,17,Beauty,2
2976,Male,54,65.03,223.39,9,33,19,Clothing,1
2977,Female,39,61.54,359.66,6,39,17,Beauty,1
2978,Male,59,29.93,196.31,4,42,39,Electronics,3
2979,Male,29,89.63,109.58,7,24,1,Electronics,2
2980,Male,59,21.02,318.18,3,35,29,Beauty,5
2981,Male,30,23.6,488.13,5,15,14,Beauty,1
2982,Female,28,55.82,158.75,1,17,17,Beauty,2
2983,Male,33,35.07,233.18,3,12,13,Home & Kitchen,1
2984,Male,25,30.45,338.63,8,36,29,Books,4
2985,Female,57,77.78,273.05,9,26,34,Clothing,4
2986,Female,57,78.47,422.5,9,33,27,Clothing,2
2987,Female,62,99.12,382.06,2,10,46,Clothing,3
2988,Male,19,50.71,33.86,4,0,33,Beauty,5
2989,Male,47,9.7,499.22,5,12,29,Beauty,4
2990,Female,47,33.57,377.44,3,29,37,Beauty,3
2991,Female,29,117.62,432.63,1,4,39,Home & Kitchen,5
2992,Female,27,71.95,327.34,6,17,19,Home & Kitchen,4
2993,Female,61,85.46,428.86,2,13,46,Home & Kitchen,5
2994,Female,28,1.88,60.63,9,12,24,Home & Kitchen,1
2995,Female,32,62.67,177.13,1,31,14,Electronics,2
2996,Male,33,5.47,438.83,9,6,47,Home & Kitchen,4
2997,Male,34,68.74,104.82,7,7,37,Home & Kitchen,4
2998,Male,43,110.57,43.73,2,49,5,Home & Kitchen,1
2999,Female,19,116.24,395.12,6,6,24,Clothing,4
3000,Female,67,65.33,418.57,8,48,34,Clothing,4
